"geo_accession"	"age"	"exclusion markers"	"genetic background"	"phenotype markers"	"separation method"	"Sex"	"NA"	"title"	"status"	"submission_date"	"last_update_date"	"type"	"channel_count"	"source_name_ch1"	"organism_ch1"	"characteristics_ch1"	"characteristics_ch1.1"	"characteristics_ch1.2"	"characteristics_ch1.3"	"characteristics_ch1.4"	"characteristics_ch1.5"	"treatment_protocol_ch1"	"molecule_ch1"	"extract_protocol_ch1"	"label_ch1"	"label_protocol_ch1"	"taxid_ch1"	"hyb_protocol"	"scan_protocol"	"description"	"data_processing"	"platform_id"	"contact_name"	"contact_laboratory"	"contact_department"	"contact_institute"	"contact_address"	"contact_city"	"contact_state"	"contact_zip/postal_code"	"contact_country"	"supplementary_file"	"data_row_count"	"relation"	"relation.1"	"relation.2"	"relation.3"	"relation.4"	"age:ch1"	"exclusion markers:ch1"	"genetic background:ch1"	"phenotype markers:ch1"	"separation method:ch1"	"Sex:ch1"
"GSM538316"	"6 weeks"	"CD3 CD4 CD8 CD19 Ter119 Gr-1"	"C57BL/6J"	"NK1.1+"	"dissection/trimming"	"male"	NA	"NK.Sp#8"	"Public on Apr 29 2010"	"Apr 27 2010"	"Jun 07 2018"	"RNA"	"1"	"spleen"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: CD3 CD4 CD8 CD19 Ter119 Gr-1"	"genetic background: C57BL/6J"	"phenotype markers: NK1.1+"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"Glass slide teasing,  FACS sorting"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"NK.Sp#8, Splenic NK cells"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538316/suppl/GSM538316_EA07068_86162_MoGene_NK.SP#8.CEL.gz"	"24922"	"Reanalyzed by: GSE115450"	""	""	""	""	"6 weeks"	"CD3 CD4 CD8 CD19 Ter119 Gr-1"	"C57BL/6J"	"NK1.1+"	"dissection/trimming"	"male"
"GSM538317"	"6 weeks"	"CD3 CD4 CD8 CD19 Ter119 Gr-1"	"C57BL/6J"	"NK1.1+"	"dissection/trimming"	"male"	NA	"NK.Sp#9"	"Public on Apr 29 2010"	"Apr 27 2010"	"Jun 07 2018"	"RNA"	"1"	"spleen"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: CD3 CD4 CD8 CD19 Ter119 Gr-1"	"genetic background: C57BL/6J"	"phenotype markers: NK1.1+"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"Glass slide teasing,  FACS sorting"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"NK.Sp#9, Splenic NK cells"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538317/suppl/GSM538317_EA07068_86163_MoGene_NK.SP#9.CEL.gz"	"24922"	"Reanalyzed by: GSE115450"	""	""	""	""	"6 weeks"	"CD3 CD4 CD8 CD19 Ter119 Gr-1"	"C57BL/6J"	"NK1.1+"	"dissection/trimming"	"male"
"GSM538318"	"6 weeks"	"PI B220"	"C57BL/6J"	"CD45 TCRb aGalCer-loaded CD1d tet CD4"	"dissection/trimming"	"male"	NA	"NKT.4+.Lv#1"	"Public on Apr 29 2010"	"Apr 27 2010"	"May 24 2016"	"RNA"	"1"	"liver"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: PI B220"	"genetic background: C57BL/6J"	"phenotype markers: CD45 TCRb aGalCer-loaded CD1d tet CD4"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"Homogenization, Ficoll, stain  double sort on FACS Aria"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"NKT.4+.Lv#1, CD4 + iNKT cells from Liver"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538318/suppl/GSM538318_EA07068_91097_MoGene_NKT.4+.LV#1.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"PI B220"	"C57BL/6J"	"CD45 TCRb aGalCer-loaded CD1d tet CD4"	"dissection/trimming"	"male"
"GSM538319"	"6 weeks"	"PI B220"	"C57BL/6J"	"CD45 TCRb aGalCer-loaded CD1d tet CD4"	"dissection/trimming"	"male"	NA	"NKT.4+.Lv#2"	"Public on Apr 29 2010"	"Apr 27 2010"	"May 24 2016"	"RNA"	"1"	"liver"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: PI B220"	"genetic background: C57BL/6J"	"phenotype markers: CD45 TCRb aGalCer-loaded CD1d tet CD4"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"homogenization, ficol, stain  double sort on FACS Aria"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"NKT.4+.Lv#2, CD4+ iNKT cells from Liver"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538319/suppl/GSM538319_EA07068_91098_MoGene_NKT.4+.LV#2.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"PI B220"	"C57BL/6J"	"CD45 TCRb aGalCer-loaded CD1d tet CD4"	"dissection/trimming"	"male"
"GSM538320"	"6 weeks"	"PI B220"	"C57BL/6J"	"CD45 TCRb aGalCer-loaded CD1d tet CD4"	"dissection/trimming"	"male"	NA	"NKT.4+.Lv#3"	"Public on Apr 29 2010"	"Apr 27 2010"	"May 24 2016"	"RNA"	"1"	"liver"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: PI B220"	"genetic background: C57BL/6J"	"phenotype markers: CD45 TCRb aGalCer-loaded CD1d tet CD4"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"homogenize, ficoll, stain  double sort on FACS Aria"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"NKT.4+.Lv#3, CD4+ iNKT cells from Liver"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538320/suppl/GSM538320_EA07068_91099_MoGene_NKT.4+.LV#3.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"PI B220"	"C57BL/6J"	"CD45 TCRb aGalCer-loaded CD1d tet CD4"	"dissection/trimming"	"male"
"GSM538321"	"6 weeks"	"PI B220"	"C57BL/6J"	"CD45 TCRb aGalCer-loaded CD1d tet CD4"	"dissection/trimming"	"male"	NA	"NKT.4+.Lv#4"	"Public on Apr 29 2010"	"Apr 27 2010"	"May 24 2016"	"RNA"	"1"	"liver"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: PI B220"	"genetic background: C57BL/6J"	"phenotype markers: CD45 TCRb aGalCer-loaded CD1d tet CD4"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"homogenize, ficoll, stain  double sort on FACS Aria"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"NKT.4+.Lv#4, CD4+ iNKT cells from Liver"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538321/suppl/GSM538321_EA07068_91100_MoGene_NKT.4+.LV#4.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"PI B220"	"C57BL/6J"	"CD45 TCRb aGalCer-loaded CD1d tet CD4"	"dissection/trimming"	"male"
"GSM538322"	"6 weeks"	"CD19 B220 Ter119 Cd11b PI"	"C57BL/6J"	"TCRb aGalCer-loaded CD1d tetramer CD4"	"dissection/trimming"	"male"	NA	"NKT.4+.Sp#1"	"Public on Apr 29 2010"	"Apr 27 2010"	"May 24 2016"	"RNA"	"1"	"spleen"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: CD19 B220 Ter119 Cd11b PI"	"genetic background: C57BL/6J"	"phenotype markers: TCRb aGalCer-loaded CD1d tetramer CD4"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"homogenize, ACK lysis, stain  MACS enrichement + double sort on FACS Aria"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"NKT.4+.Sp#1, CD4+ iNKT cells from Spleen"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538322/suppl/GSM538322_EA07068_91091_MoGene_NKT.4+.SP#1.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"CD19 B220 Ter119 Cd11b PI"	"C57BL/6J"	"TCRb aGalCer-loaded CD1d tetramer CD4"	"dissection/trimming"	"male"
"GSM538323"	"6 weeks"	"CD19 B220 CD11b Ter119 PI"	"C57BL/6J"	"TCRb aGalCer-loaded CD1d-tetramer CD4"	"dissection/trimming"	"male"	NA	"NKT.4+.Sp#2"	"Public on Apr 29 2010"	"Apr 27 2010"	"May 24 2016"	"RNA"	"1"	"spleen"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: CD19 B220 CD11b Ter119 PI"	"genetic background: C57BL/6J"	"phenotype markers: TCRb aGalCer-loaded CD1d-tetramer CD4"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"homogenized, ACK lyszed, stained  MACS enrichement, double sort on FACS Aria"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"NKT.4+.Sp#2, CD4+ iNKT cells from Spleen"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538323/suppl/GSM538323_EA07068_91092_MoGene_NKT.4+.SP#2.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"CD19 B220 CD11b Ter119 PI"	"C57BL/6J"	"TCRb aGalCer-loaded CD1d-tetramer CD4"	"dissection/trimming"	"male"
"GSM538324"	"6 weeks"	"CD19 B220 CD11b Ter119 PI"	"C57BL/6J"	"TCRb aGalCer-loaded CD1d-tetramer CD4"	"dissection/trimming"	"male"	NA	"NKT.4+.Sp#3"	"Public on Apr 29 2010"	"Apr 27 2010"	"May 24 2016"	"RNA"	"1"	"spleen"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: CD19 B220 CD11b Ter119 PI"	"genetic background: C57BL/6J"	"phenotype markers: TCRb aGalCer-loaded CD1d-tetramer CD4"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"homogenized, ACK lyszed, stained  MACS enrichement, double sort on FACS Aria"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"NKT.4+.Sp#3, CD4+ iNKT cells from Spleen"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538324/suppl/GSM538324_EA07068_91093_MoGene_NKT.4+.SP#3.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"CD19 B220 CD11b Ter119 PI"	"C57BL/6J"	"TCRb aGalCer-loaded CD1d-tetramer CD4"	"dissection/trimming"	"male"
"GSM538325"	"6 weeks"	"PI B220 CD4"	"C57BL/6J"	"CD45 TCRb aGalCer-loaded CD1d tet"	"dissection/trimming"	"male"	NA	"NKT.4-.Lv#1"	"Public on Apr 29 2010"	"Apr 27 2010"	"May 24 2016"	"RNA"	"1"	"liver"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: PI B220 CD4"	"genetic background: C57BL/6J"	"phenotype markers: CD45 TCRb aGalCer-loaded CD1d tet"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"homogenize, ficoll, stain  double sort on FACS Aria"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"NKT.4-.Lv#1, CD4- iNKT cells from Liver"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538325/suppl/GSM538325_EA07068_91101_MoGene_NKT.4-.LV#1.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"PI B220 CD4"	"C57BL/6J"	"CD45 TCRb aGalCer-loaded CD1d tet"	"dissection/trimming"	"male"
"GSM538326"	"6 weeks"	"PI B220 CD4"	"C57BL/6J"	"CD45 TCRb aGalCer-loaded CD1d tet"	"dissection/trimming"	"male"	NA	"NKT.4-.Lv#2"	"Public on Apr 29 2010"	"Apr 27 2010"	"May 24 2016"	"RNA"	"1"	"liver"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: PI B220 CD4"	"genetic background: C57BL/6J"	"phenotype markers: CD45 TCRb aGalCer-loaded CD1d tet"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"homogenize, ficoll, stain  double sort on FACS Aria"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"NKT.4-.Lv#2, CD4- iNKT cells from Liver"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538326/suppl/GSM538326_EA07068_91102_MoGene_NKT.4-.LV#2.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"PI B220 CD4"	"C57BL/6J"	"CD45 TCRb aGalCer-loaded CD1d tet"	"dissection/trimming"	"male"
"GSM538327"	"6 weeks"	"PI B220 CD4"	"C57BL/6J"	"CD45 TCRb aGalCer-loaded CD1d tet"	"dissection/trimming"	"male"	NA	"NKT.4-.Lv#3"	"Public on Apr 29 2010"	"Apr 27 2010"	"May 24 2016"	"RNA"	"1"	"liver"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: PI B220 CD4"	"genetic background: C57BL/6J"	"phenotype markers: CD45 TCRb aGalCer-loaded CD1d tet"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"homogenize, ficoll, stain  double sort on FACS Aria"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"NKT.4-.Lv#3, CD4- iNKT cells from Liver"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538327/suppl/GSM538327_EA07068_96457_MoGene_NKT.4-.LV#3.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"PI B220 CD4"	"C57BL/6J"	"CD45 TCRb aGalCer-loaded CD1d tet"	"dissection/trimming"	"male"
"GSM538328"	"6 weeks"	"PI B220 CD4"	"C57BL/6J"	"CD45 TCRb aGalCer-loaded CD1d tet"	"dissection/trimming"	"male"	NA	"NKT.4-.Lv#4"	"Public on Apr 29 2010"	"Apr 27 2010"	"May 24 2016"	"RNA"	"1"	"liver"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: PI B220 CD4"	"genetic background: C57BL/6J"	"phenotype markers: CD45 TCRb aGalCer-loaded CD1d tet"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"homogenize, ficoll, stain  double sort on FACS Aria"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"NKT.4-.Lv#4, CD4- iNKT cells from Liver"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538328/suppl/GSM538328_EA07068_96456_MoGene_NKT.4-.LV#4.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"PI B220 CD4"	"C57BL/6J"	"CD45 TCRb aGalCer-loaded CD1d tet"	"dissection/trimming"	"male"
"GSM538329"	"6 weeks"	"PI CD19 B220 CD11b Ter119 CD4"	"C57BL/6J"	"TCRbeta+ aGalCer tet+ CD4-"	"dissection/trimming"	"male"	NA	"NKT.4-.Sp#1"	"Public on Apr 29 2010"	"Apr 27 2010"	"May 24 2016"	"RNA"	"1"	"spleen"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: PI CD19 B220 CD11b Ter119 CD4"	"genetic background: C57BL/6J"	"phenotype markers: TCRbeta+ aGalCer tet+ CD4-"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"homogenize, ACK lyse, Stain  MACS enrichment, Double sort on FACS Aria"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"NKT.4-.Sp#1, CD4- iNKT cells from Spleen"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538329/suppl/GSM538329_EA07068_91094_MoGene_NKT.4-.SP#1.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"PI CD19 B220 CD11b Ter119 CD4"	"C57BL/6J"	"TCRbeta+ aGalCer tet+ CD4-"	"dissection/trimming"	"male"
"GSM538330"	"6 weeks"	"PI CD19 B220 CD11b Ter119 CD4"	"C57BL/6J"	"TCRbeta+ aGalCer tet+ CD4-"	"dissection/trimming"	"male"	NA	"NKT.4-.Sp#2"	"Public on Apr 29 2010"	"Apr 27 2010"	"May 24 2016"	"RNA"	"1"	"spleen"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: PI CD19 B220 CD11b Ter119 CD4"	"genetic background: C57BL/6J"	"phenotype markers: TCRbeta+ aGalCer tet+ CD4-"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"homogenize, ACK lyse, stain  MACS enrichment, double sort (FACS Aria)"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"NKT.4-.Sp#2, CD4- iNKT cells from Spleen"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538330/suppl/GSM538330_EA07068_91095_MoGene_NKT.4-.SP#2.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"PI CD19 B220 CD11b Ter119 CD4"	"C57BL/6J"	"TCRbeta+ aGalCer tet+ CD4-"	"dissection/trimming"	"male"
"GSM538331"	"6 weeks"	"PI CD19 B220 CD11b Ter119 CD4"	"C57BL/6J"	"TCRbeta+ aGalCer tet+ CD4-"	"dissection/trimming"	"male"	NA	"NKT.4-.Sp#3"	"Public on Apr 29 2010"	"Apr 27 2010"	"May 24 2016"	"RNA"	"1"	"spleen"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: PI CD19 B220 CD11b Ter119 CD4"	"genetic background: C57BL/6J"	"phenotype markers: TCRbeta+ aGalCer tet+ CD4-"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"Homogenize, ACK lyse, stain  MACS enrichment, double sort on FACS Aria"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"NKT.4-.Sp#3, CD4- iNKT cells from spleen"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538331/suppl/GSM538331_EA07068_91096_MoGene_NKT.4-.SP#3.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"PI CD19 B220 CD11b Ter119 CD4"	"C57BL/6J"	"TCRbeta+ aGalCer tet+ CD4-"	"dissection/trimming"	"male"
