GeneSymbol	MC38_KO1	MC38_KO2	MC38_KO3	MC38_WT1	MC38_WT2	MC38_WT3
Smim4	8.533949191	8.631374998	8.634085046	8.932864329	8.835438522	8.832728473
Elmo1	11.88603528	11.86428944	11.84654461	11.69059712	11.71234297	11.7300878
Plpp5	8.937435901	8.909651606	8.985567046	9.199588201	9.227372496	9.151457056
Cdk4	10.72071209	10.78931384	10.8119625	11.01084114	10.94223938	10.91959073
Tnfaip8l3	8.262146418	8.196899298	8.314204406	7.96359383	8.02884095	7.911535841
Ifngr1	13.02864821	12.95186824	13.07701299	12.85488026	12.93166022	12.80651548
Chst14	8.850191747	8.911425443	9.062905225	9.299901519	9.238667823	9.087188041
Ptpn6	14.30386116	14.21009458	14.32738042	14.11057037	14.20433695	14.08705111
Ermp1	10.46169042	10.53600107	10.45589596	10.69875935	10.62444869	10.70455381
2310001H17Rik	8.857727903	8.930087312	8.8795853	8.659959244	8.587599835	8.638101848
Ruvbl2	10.6495808	10.6323266	10.70609915	10.8591551	10.8764093	10.80263674
Tspan31	11.55296285	11.54789957	11.67415021	11.80473386	11.80979714	11.6835465
Sp3	11.32506653	11.321662	11.41686124	11.55519803	11.55860256	11.46340332
Rin3	10.59434404	10.43975561	10.51668059	10.23182637	10.38641479	10.30948981
Slco2b1	7.528702392	7.536556141	7.484163367	7.796528881	7.788675132	7.841067906
Dhx16	10.77009589	10.58966831	10.6865007	10.79792601	10.97835359	10.8815212
Ccr8	7.159961602	6.95886031	7.067303719	7.286805766	7.487907057	7.379463648
Tm9sf3	12.77039043	12.77800549	12.77865073	12.91725345	12.90963839	12.90899315
Fgd2	11.68458236	11.56556443	11.58093481	11.36186474	11.48088267	11.4655123
Nudcd3	10.53686663	10.44430472	10.61143222	10.72862476	10.82118667	10.65405918
L1cam	8.381773449	8.332965443	8.391625367	8.62615945	8.674967457	8.616307532
Rock2	10.78943778	10.7972852	10.80460368	10.62516889	10.61732147	10.61000298
Abl2	9.143244518	9.255878179	9.255187924	9.040784862	8.928151201	8.928841456
Itga8	7.527427571	7.569925474	7.512201457	7.8429065	7.800408598	7.858132615
Spag7	10.41476603	10.41609609	10.44605295	10.24355264	10.24222259	10.21226573
Syk	13.13140487	13.09061085	13.10397141	12.94973788	12.9905319	12.97717134
Lmnb1	11.38966093	11.37726138	11.34533374	11.18733908	11.19973863	11.23166628
Mideas	10.43062013	10.448561	10.3735746	10.20808238	10.19014151	10.26512791
COX1	13.90045936	14.19837456	13.83348204	13.60846007	13.31054487	13.67543739
Ankrd26	7.612684811	7.696787451	7.678570737	8.010115969	7.92601333	7.944230043
Nudt19	9.136074576	9.125506529	9.07658575	9.328478093	9.339046139	9.387966919
Mafk	11.34211832	11.35554739	11.36558842	11.20296517	11.1895361	11.17949507
Relch	10.44230692	10.38686346	10.36759712	10.15890944	10.2143529	10.23361924
Il21r	12.08062586	12.02313026	12.04730381	11.86820678	11.92570238	11.90152883
Gba	12.14966751	12.04956133	12.12457546	12.22275217	12.32285835	12.24784422
Klc1	10.58293223	10.48680806	10.55341276	10.68824589	10.78437007	10.71776536
Uhrf1	8.612744167	8.543779077	8.527763039	8.774450745	8.843415835	8.859431873
Ppp1cc	11.7564182	11.72528065	11.79267125	11.91509868	11.94623623	11.87884563
Ube2o	8.96371037	9.074576152	9.018914953	9.321030527	9.210164745	9.265825943
Ifi207	13.90490993	13.82334323	13.80629841	13.64322195	13.72478865	13.74183347
2610005L07Rik	10.4810387	10.49894694	10.51692588	10.32766205	10.30975381	10.29177487
Txndc15	10.24813535	10.13060462	10.25829635	10.38262989	10.50016062	10.37246889
0610040J01Rik	8.624499393	8.612887304	8.582694914	8.321582896	8.333194985	8.363387375
Tomm40	10.43649238	10.3969916	10.38963194	10.56627434	10.60577513	10.61313478
H2-M3	11.85067065	11.93106941	11.89032976	11.77313532	11.69273656	11.73347621
Cnnm2	8.557474432	8.363978685	8.354256554	8.582683455	8.776179203	8.785901333
Hk2	12.10714984	12.08154214	12.11283588	12.23917387	12.26478158	12.23348783
Nup62	9.994295578	9.850224917	9.904598394	10.05538051	10.19945117	10.14507769
Prkacb	10.64982472	10.49342428	10.64515695	10.74512626	10.9015267	10.74979403
Atp8a1	11.31325959	11.35701373	11.28852792	11.15844768	11.11469355	11.18317935
Rlf	10.97877944	10.98861298	10.90876124	10.75950816	10.74967462	10.82952636
Rgs11	8.389563748	8.345701309	8.286793676	8.565103213	8.608965652	8.667873285
Copg1	11.88693302	11.78466442	11.83536054	11.94400442	12.04627303	11.9955769
Ykt6	10.50338323	10.50177827	10.39701901	10.62650701	10.62811197	10.73287123
Gm23887	7.426375431	7.560588724	7.449765837	7.228165015	7.093951722	7.204774609
Slc25a4	10.40346397	10.55742456	10.47146482	10.75191618	10.59795559	10.68391533
Dazap1	10.04703694	9.95781197	10.12959282	10.25922078	10.34844575	10.1766649
Gpx4	11.90390172	12.08579631	11.9568479	11.87954779	11.6976532	11.8266016
Snhg15	8.803603155	8.889144316	8.674594163	8.49632859	8.410787429	8.625337582
Commd9	9.679577517	9.602258932	9.7817766	9.926132955	10.00345154	9.823933872
Gfm1	9.891757191	9.750193593	9.855044105	9.992387241	10.13395084	10.02910033
Rcan3	9.597042572	9.541628729	9.547419791	9.745164879	9.800578721	9.79478766
Slc12a9	11.2426518	11.16899505	11.15198225	10.9591931	11.03284986	11.04986266
Rbsn	10.15161051	10.08204948	10.13612562	10.29270351	10.36226454	10.3081884
Mtmr1	9.753911245	9.68376878	9.669220321	9.866525729	9.936668193	9.951216653
Inpp4a	9.547582547	9.598931296	9.461312381	9.288311857	9.236963108	9.374582023
Cytip	11.86071302	11.79287381	11.74692819	11.57587294	11.64371215	11.68965777
Nqo2	9.077771901	9.117353641	9.115562859	9.364669093	9.325087353	9.326878135
H2ac23	10.19893552	10.32437238	10.16344792	10.04376046	9.918323605	10.07924806
Gm8565	7.129467626	7.031665817	7.11821688	7.362348966	7.460150775	7.373599712
Adss	10.06395625	10.11840582	10.12580724	10.33909694	10.28464736	10.27724594
H2ac24	10.1745274	10.27481975	10.13598934	10.00489682	9.904604482	10.04343489
Slc17a9	7.342823325	7.555894814	7.429994987	7.857732549	7.644661059	7.770560887
Ppp2r5c	12.04388272	11.96845368	12.02313756	12.13116708	12.20659612	12.15191224
Mpi	9.510805694	9.401027603	9.523059937	9.67389205	9.78367014	9.661637806
Zfp160	8.744380355	8.672461203	8.704478812	8.407312	8.479231152	8.447213543
Ssbp4	11.25521999	11.17058057	11.22581566	11.00770809	11.09234751	11.03711242
Pum3	10.7395702	10.57921965	10.80029647	10.88427821	11.04462876	10.82355194
Zwint	10.68971698	10.58908819	10.76082	10.86733682	10.96796561	10.7962338
Ncbp1	9.799582141	9.738335553	9.794687492	9.964257768	10.02550436	9.969152416
Snx14	10.08008283	9.918268723	9.990902848	10.12844707	10.29026118	10.21762705
Ncoa7	10.13246478	10.16466388	10.01275811	9.858405729	9.826206631	9.978112396
Osgep	10.31775589	10.41637558	10.34536871	10.20307501	10.10445532	10.17546219
5031439G07Rik	12.62950169	12.48367898	12.59468513	12.66976191	12.81558462	12.70457847
Tpp1	12.2619059	12.1832984	12.25276011	12.3523891	12.4309966	12.3615349
Adora2b	10.48381301	10.50696093	10.38742346	10.62967721	10.60652929	10.72606675
Cbr2	9.479594613	9.394943172	9.501603121	9.205643777	9.290295217	9.183635268
Cnst	9.130624764	9.024783845	9.008177273	9.223890218	9.329731138	9.346337709
Fcgrt	10.6663593	10.49430519	10.61503338	10.31218299	10.4842371	10.36350891
Il15	10.27472698	10.28983156	10.19943726	10.03555834	10.02045375	10.11084806
Prcp	10.89070451	10.93566211	10.92734224	10.77092244	10.72596484	10.73428471
Cnot11	9.691757047	9.523869911	9.597259574	9.746772595	9.914659731	9.841270068
Sdc2	9.345836788	9.475724022	9.546977834	9.315278286	9.185391051	9.11413724
Rps27rt	9.061405214	9.270412181	9.158220754	9.003277168	8.794270201	8.906461628
Klrk1	11.58369962	11.54449388	11.55962413	11.38496058	11.42416631	11.40903607
Lmnb2	9.154649224	9.129642858	9.086648293	9.327299919	9.352306286	9.39530085
Tmx1	10.90135493	10.93618811	10.91172225	11.09981621	11.06498304	11.0894489
Arhgap22	8.764964511	8.58816139	8.773203716	8.922999337	9.099802458	8.914760132
2610008E11Rik	8.173611526	8.209466709	8.234755708	7.959166983	7.9233118	7.8980228
Csnk2a1	9.579862029	9.669319716	9.541705792	9.837225468	9.74776778	9.875381705
Lrp5	8.314506246	8.430975301	8.17831803	8.005902635	7.889433581	8.142090852
Ptbp1	12.05759149	11.99366982	12.09093901	12.19032333	12.254245	12.15697581
Rdx	10.26257183	10.20782842	10.26594508	10.41910471	10.47384811	10.41573146
Ubd	7.345460575	7.283423733	7.413565936	7.049862153	7.111898995	6.981756792
Usp5	11.44743188	11.44695668	11.53084444	11.66502808	11.66550328	11.58161552
Hes1	8.062521587	8.137110399	7.966750968	7.757121369	7.682532557	7.852891987
Calm1	15.04019986	15.01373111	15.04847356	15.14934306	15.17581181	15.14106937
Cd300lf	13.74558416	13.69996801	13.72007619	13.56959403	13.61521018	13.595102
Rab31	12.48503603	12.46285017	12.4873848	12.60904359	12.63122945	12.60669482
Hgs	11.37710876	11.28364528	11.31432627	11.43844687	11.53191035	11.50122936
Prdx4	9.966169418	10.03030292	10.07849531	10.28703782	10.22290432	10.17471193
Agrn	9.276627464	9.46016987	9.5082788	9.293960972	9.110418567	9.062309636
4921511C10Rik	7.341120381	7.586511898	7.372998619	7.207630425	6.962238908	7.175752187
Crtc3	10.34417799	10.33478377	10.2872613	10.10677177	10.11616599	10.16368846
Immt	11.48932571	11.43577642	11.57126504	11.6780974	11.7316467	11.59615807
Otulinl	12.36401944	12.37229678	12.35303536	12.22235021	12.21407288	12.2333343
Slu7	11.18168516	11.1160609	11.20635588	11.32233419	11.38795845	11.29766348
Dock11	11.41620506	11.3631781	11.46042678	11.57384754	11.62687449	11.52962581
Utp6	10.2181677	10.17606651	10.27489887	10.42240031	10.46450149	10.36566914
Klhl2	9.865911603	9.940910809	9.97441964	9.773771205	9.698771999	9.665263168
Nr4a3	8.23539733	8.270379801	7.885408481	7.677696554	7.642714083	8.027685403
Mfsd1	12.82623572	12.74943249	12.80511217	12.90110331	12.97790654	12.92222686
Cd300e	7.796047678	7.751858879	7.828034285	7.497249402	7.541438201	7.465262795
Unc13d	11.27651442	11.23877236	11.28384294	11.41601673	11.45375878	11.40868821
Rcor1	10.97966568	10.83171437	10.88062456	11.00084591	11.14879722	11.09988704
Lmf2	10.93244198	10.85721933	10.9241246	11.04926193	11.12448458	11.05757931
Gpc4	7.985848618	8.002433386	8.013683449	7.731977132	7.715392364	7.704142301
Mcmbp	11.78520317	11.73101778	11.74700427	11.87421	11.92839539	11.9124089
Plbd2	11.353943	11.30267353	11.3805077	11.49870158	11.54997106	11.47213689
Coq4	7.955010418	7.975309921	8.050895277	8.312050678	8.291751175	8.216165819
Nicn1	7.66569405	7.705880947	7.534405385	7.90752145	7.867334553	8.038810115
Chka	9.755663914	9.593071341	9.582293638	9.293502779	9.456095353	9.466873055
Fkbp8	12.17380416	12.11308734	12.10336181	12.23367261	12.29438943	12.30411495
Timm17a	10.33788299	10.38907866	10.37875791	10.58353687	10.5323412	10.54266195
Prpf38a	10.53941201	10.60625026	10.48330145	10.35356483	10.28672658	10.40967539
Dnajb14	10.16819277	10.19088565	10.20135602	10.00991111	9.98721823	9.976747864
Cflar	12.28672849	12.28264345	12.27886009	12.13886072	12.14294575	12.14672912
Plcl1	7.820547499	7.84150676	7.700442749	7.457993182	7.43703392	7.578097932
Hspa13	9.727203283	9.686778738	9.757916455	9.928608884	9.969033428	9.897895712
Ell	10.35759441	10.31151932	10.39363086	10.5382136	10.58428869	10.50217714
Smpd1	9.469634633	9.423544623	9.431982382	9.630351683	9.676441693	9.668003934
Ftl1-ps2	12.15709323	12.02537663	12.13460475	12.21494698	12.34666358	12.23743546
Pepd	11.4755388	11.41297065	11.50768855	11.61620341	11.67877157	11.58405367
Aldh18a1	10.09773769	9.983239039	10.12661665	10.24743189	10.36193054	10.21855293
Atp8b2	10.74344963	10.81646058	10.90752205	11.08981605	11.01680511	10.92574363
Arid1a	10.36582496	10.52638585	10.31733422	10.22249424	10.06193334	10.27098497
Dst	8.911667434	9.102414637	8.943202831	8.795398963	8.60465176	8.763863566
Shmt1	7.851134916	7.775871886	7.79044586	7.471731325	7.546994355	7.532420381
Ikbip	8.814621574	8.830887986	8.99231311	9.201267176	9.185000764	9.02357564
Rsad2	13.77641159	13.69812624	13.69826022	13.80662206	13.88490741	13.88477343
Set	11.61159	11.6418204	11.69023408	11.83865949	11.8084291	11.76001542
Btrc	9.284419768	9.163879224	9.28643119	8.962223931	9.082764476	8.96021251
Mpp1	12.03881938	12.02186875	11.98223884	11.84270676	11.8596574	11.89928731
Trp53inp1	9.25123727	9.149667647	9.231739537	8.930346201	9.031915824	8.949843934
Prkce	8.330616496	8.502605842	8.443412582	8.241287417	8.069298071	8.128491331
Ccdc88b	12.60197668	12.53765	12.50677976	12.34929811	12.41362479	12.44449502
Ddb1	11.68392783	11.63959395	11.81138281	11.91412541	11.95845928	11.78667043
Pik3ip1	8.417546096	8.572587626	8.437567738	8.257081154	8.102039624	8.237059512
Gga1	11.39514596	11.26175698	11.27597827	11.40116686	11.53455584	11.52033455
Krt80	11.74556664	11.62561487	11.76857524	11.50966264	11.62961441	11.48665404
Timm50	9.990714764	10.03656577	10.19212871	10.37375959	10.32790858	10.17234564
Gm9530	7.031579942	6.925657585	7.061560148	7.275143903	7.381066259	7.245163697
Gm8767	7.64988774	7.698351123	7.64524525	7.964313891	7.915850508	7.968956381
Cnot2	10.88022936	10.82506377	10.89280095	11.02197686	11.07714246	11.00940527
Jrkl	8.318559281	8.279576151	8.307562373	8.014646446	8.053629576	8.025643354
Mapk3	11.41959577	11.36021306	11.46782355	11.57529739	11.63468009	11.5270696
Cds2	9.511275409	9.418746163	9.563701774	9.708632259	9.801161506	9.656205894
Rubcnl	9.634953783	9.581056896	9.702365221	9.419748384	9.473645271	9.352336946
Fbn1	9.924045348	9.822354973	10.09772342	9.724851841	9.826542217	9.55117377
Trip11	10.17977346	10.16102899	10.1783167	9.972909871	9.991654338	9.974366625
Dync2h1	8.235966055	8.291310164	8.201923387	7.974980012	7.919635903	8.00902268
Zswim8	10.13370125	10.16097634	10.04925097	9.89147055	9.864195458	9.97592083
Srpk1	9.761161098	9.890867712	9.932324624	10.17896978	10.04926317	10.00780625
Anapc2	11.43950842	11.37474334	11.46127121	11.57033128	11.63509637	11.5485685
Vrk1	10.81318722	10.71779558	10.72017132	10.50544424	10.60083588	10.59846014
Med13l	10.50539826	10.49636991	10.50060543	10.31488474	10.32391309	10.31967757
Siglece	8.951876238	8.861118229	8.852964654	8.574021341	8.664779349	8.672932924
Gm21811	9.846473252	9.911066101	9.983115303	9.765023377	9.700430528	9.628381326
Ube2q2	10.17073794	10.29492314	10.23746267	10.49346742	10.36928222	10.42674269
Arhgef10	8.975912021	8.956562132	9.06600057	8.774122841	8.79347273	8.684034291
Plekhg1	9.584257113	9.604401968	9.766878874	9.481815186	9.461670331	9.299193425
Tiparp	12.52761061	12.48103071	12.4733943	12.59854794	12.64512784	12.65276425
Rassf8	7.866147571	7.987037942	7.746757817	8.164303323	8.043412952	8.283693076
Ankrd33b	7.481063278	7.307430123	7.099322985	7.441935194	7.615568349	7.823675487
Cited4	7.16696095	7.002081837	7.101461039	7.317703482	7.482582595	7.383203393
Ssrp1	11.39941234	11.40114304	11.48487226	11.61778779	11.61605709	11.53232788
Ints5	9.807738917	9.810548558	9.841800625	10.03164435	10.02883471	9.997582639
Slc39a9	10.34023227	10.3646381	10.28764913	10.50768797	10.48328214	10.5602711
Cmtm4	7.194480647	7.155924152	7.223547595	7.481875452	7.520431947	7.452808504
Tulp2	7.924368876	7.915130042	7.863663929	7.595232826	7.60447166	7.655937773
Smox	13.2068771	13.09150132	13.09296121	13.20092432	13.31630011	13.31484021
Gm6169	8.522743034	8.574417094	8.50252222	8.796780189	8.745106129	8.817001003
Gata2	7.685061757	7.698140413	7.703547906	7.423270832	7.410192175	7.404784682
Psmd13	11.47902334	11.4726758	11.48257896	11.62718981	11.63353735	11.62363419
Xpot	10.09625417	10.15123842	10.21785116	10.41021444	10.35523019	10.28861745
Man2b2	9.795705129	9.706369732	9.831400251	9.970080853	10.05941625	9.934385731
Khsrp	10.48576236	10.53242314	10.50235435	10.70455184	10.65789105	10.68795984
Ggt5	7.618095913	7.647720979	7.686323406	7.39880938	7.369184314	7.330581888
Acvr2a	9.675737065	9.647259208	9.636284832	9.41770753	9.446185386	9.457159763
Gramd1b	9.112958783	9.076248779	9.040345921	9.270270247	9.306980251	9.34288311
Pwp2	9.315769633	9.300512203	9.346627247	9.544553882	9.559811312	9.513696267
Ttc7b	9.1304496	8.953376983	9.001486154	9.174153328	9.351225944	9.303116773
Smim13	9.209533634	9.129171302	9.20770795	9.382397844	9.462760177	9.384223528
Atp6v0d2	7.094586543	7.178935413	7.271034986	7.556000674	7.471651803	7.379552231
Limd1	11.81681716	11.75806444	11.75124796	11.58234766	11.64110039	11.64791687
Mrpl24	9.767663732	9.701920718	9.825995404	9.545225633	9.610968647	9.48689396
H60b	7.391809998	7.663062422	7.445794921	7.297444563	7.026192139	7.243459639
Sdc1	9.930573431	9.810771964	9.906925583	10.03924815	10.15904961	10.062896
Ldlrad3	9.436571254	9.431347304	9.60702164	9.305159532	9.310383481	9.134709146
Fam3c	10.30698884	10.078504	10.27713315	10.35650068	10.58498553	10.38635637
Lpcat2	12.90166909	12.79362596	12.90631322	12.68481199	12.79285512	12.68016786
Pdcl3	10.59502121	10.56292224	10.55111094	10.71856244	10.75066141	10.76247271
Shisa5	14.54658696	14.49054991	14.51850529	14.61288403	14.66892108	14.6409657
Tpm2	8.85759975	8.941232835	9.039946485	8.776091215	8.69245813	8.593744481
Slc35b1	10.74614306	10.67873972	10.71175887	10.85041078	10.91781412	10.88479497
Edc3	10.09052321	10.11428136	10.23694952	10.4055713	10.38181315	10.25914498
Gata3	7.083369149	7.099708226	7.025542022	7.344022514	7.327683437	7.401849641
Slfn2	14.39071646	14.40822537	14.34726099	14.24921728	14.23170838	14.29267276
Slfn3	8.724046521	8.658687209	8.602235983	8.339765334	8.405124646	8.461575872
Abtb2	11.35152879	11.15559523	11.27945951	10.98470615	11.18063972	11.05677544
Tbcb	11.27464054	11.2426557	11.32770978	11.44857998	11.48056482	11.39551074
Zfp651	7.519320932	7.584923761	7.567809061	7.308942051	7.243339222	7.260453922
Vps33b	9.730422486	9.698625993	9.77674859	9.528192991	9.559989484	9.481866888
Paf1	11.06257253	11.01745999	11.01207882	10.83319288	10.87830542	10.88368659
Atp5a1	13.61441417	13.55761651	13.6193382	13.70804026	13.76483792	13.70311623
Zfp445	10.31614447	10.32817552	10.27501047	10.10904301	10.09701196	10.15017701
Isg15	12.99057732	13.0928451	12.99157134	13.20199034	13.09972256	13.20099632
Ifrd1	11.56633411	11.59503414	11.50513001	11.38681734	11.35811732	11.44802145
Bcap31	11.99195793	12.01241554	12.03481496	12.17505185	12.15459424	12.13219483
H19	9.490964227	9.494944028	9.611672389	9.346681325	9.342701523	9.225973162
Pigm	9.317571194	9.312349722	9.246631777	9.488061213	9.493282685	9.55900063
Rac1	13.96752959	13.91896442	13.94526624	14.04330269	14.09186786	14.06556603
Ankfy1	12.41569249	12.36575478	12.48045792	12.57234774	12.62228545	12.50758231
Cask	9.675288563	9.508124683	9.59520124	9.28173795	9.448901829	9.361825272
Atg14	9.125077958	9.134043663	9.199509207	9.405937924	9.396972219	9.331506675
Ryk	8.203923922	8.160624893	8.335449863	7.981513775	8.024812804	7.849987833
Stat5a	10.62000708	10.53906043	10.49609957	10.29581324	10.37675989	10.41972075
Atp6v1h	11.54427272	11.52723796	11.57360433	11.70115783	11.71819259	11.67182622
Fuca2	11.61202506	11.58031922	11.64072354	11.75904196	11.79074779	11.73034348
Slc4a4	7.592427335	7.674845046	7.813345342	7.498224764	7.415807053	7.277306756
Fryl	10.10613043	10.11349056	10.00100313	9.838329654	9.830969523	9.943456948
Sp140	11.75998838	11.71890934	11.71193473	11.55268374	11.59376277	11.60073739
Rab5if	10.97817257	11.00737078	10.88040784	11.1075395	11.07834129	11.20530422
Eif1	13.25697755	13.26596468	13.2565488	13.13812753	13.1291404	13.13855628
Kmt2d	10.3856951	10.4642686	10.26377839	10.14862573	10.07005222	10.27054243
Ints4	10.07378761	9.946216309	9.974397599	10.12375267	10.25132396	10.22314267
Arf3	12.5637011	12.47077999	12.50248065	12.60215743	12.69507854	12.66337788
Dtd2	8.450683657	8.533852323	8.441479933	8.753900873	8.670732207	8.763104597
